player_id,therapy_id,item_id,x_coord,y_coord,hit,color
0,0,0,8.5,3,False,Red
0,0,1,7.4,1,False,White
0,0,2,6.3,1,False,Green
0,0,3,6.3,2,True,Red
0,0,4,6.3,2,False,Red
0,0,5,7.4,1,False,Black
0,0,6,6.3,2,False,Red
